source,record_type,id,company,website,country,address,size_bytes,size_gib,is_published,time_until_publication,posted_at_utc,crawled_at_utc,crawled_at_kst,ransomware_group,discovery_date,estimated_attack_date,details_url,description,files_api_present
dragonforce,leak_post,c311eca0-65d5-4000-a613-4bce06108111,City of Grove,www.cityofgroveok.gov,,"104 W 3rd St Rm 5, Grove, Oklahoma, 74344, United States",84744086151,78.92,true,,2025-04-16T12:00:13.384507+00:00,2025-10-17T09:54:02.470692+00:00,2025-10-17T18:54:02.470692+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=c311eca0-65d5-4000-a613-4bce06108111,"City of Grove is a company that operates in the Government industry. It employs 10to19 people and has 500Kto1M of revenue. The company is headquartered in Grove, Oklahoma.",true
dragonforce,leak_post,8eb9b1f8-f124-4dfc-8e5f-19fb437f2585,Iris ID,www.irisid.com,,"8 Clarke Dr, Cranbury, New Jersey, 08512, United States",219756415876,204.66,true,,2025-04-16T11:40:02.378192+00:00,2025-10-17T09:54:02.470726+00:00,2025-10-17T18:54:02.470726+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=8eb9b1f8-f124-4dfc-8e5f-19fb437f2585,"Iris ID Systems develops, markets, sells, and distributes iris recognition technology products worldwide. The company also offers access control, time and attendance, public safety and justice, transportation and immigration, and national identity solutions. Iris ID Systems was founded in 1997 and is based in Cranbury, New Jersey.",true
dragonforce,leak_post,816d47f3-8966-41b4-9475-3c1d00afd396,Setpoint Systems,www.setpointsystems.com,,"8167 Southpark Cir Ofc Ext 238, Littleton, Colorado, United States",160842019646,149.80,true,,2025-04-15T11:07:54.985427+00:00,2025-10-17T09:54:02.470757+00:00,2025-10-17T18:54:02.470757+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=816d47f3-8966-41b4-9475-3c1d00afd396,"Setpoint Systems is a lean automation integration firm providing engineering, design, build, and controls experts for turn key custom automated solutions using the Toyota Production System (TPS) methodology. Since 1992 Setpoint has designed, manufactured, and marketed automated manufacturing equipment to increase productivity and quality for companies in a variety of industries. Setpoint has developed a methodology and system that mitigates customers risk and maximizes the customers return on investment.",true
dragonforce,leak_post,c70a4dd5-52f8-4f36-9e69-1f701744f65b,Pratt Homes,pratthomes.com,,"3500 Willow Lake Blvd Ste 100, Vadnais Heights,Minnesota, United States",103266205548,96.17,true,,2025-04-14T17:38:18.863117+00:00,2025-10-17T09:54:02.470806+00:00,2025-10-17T18:54:02.470806+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=c70a4dd5-52f8-4f36-9e69-1f701744f65b,"Check out the videos below to learn more about our home selection, design, and building processes. Our company has always been a family affair ever since Uncle Doug moved into the first official Pratt Home in Scandia in 1973. Each newly married and with student loans to pay off, brothers Len and Lowell banded together, determined to create a legacy. They hired relatives and school friends as their business grew through the first start-up years. Now, nearly 1,000 families have chosen to make their dream homes with us, and we feel a deep sense of pride knowing that each home was built to our high standards and with our philosophy of quality construction and customer satisfaction. In 1976, the Pratts began the development side of their business with five homes in Forest Lake. Three years later, they commenced with their first large-scale project: Birch Lake Woods, building over 60 single family homes and 128 multiple condo units in White Bear Lake.",true
dragonforce,leak_post,c0be1d83-9493-4d6a-8730-90f3e043af47,Pryor Morrow,pryor-morrow.com,,"102 Rosecrest Dr, Columbus, MS 39701, United States",109486306467,101.97,true,,2025-04-14T17:33:13.765548+00:00,2025-10-17T09:54:02.470834+00:00,2025-10-17T18:54:02.470834+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=c0be1d83-9493-4d6a-8730-90f3e043af47,"Pryor Morrow is a firm specializing in architecture, engineering, and interior design, focused on serving schools, governments, and recreational facilities. With a commitment to building strong relationships, the company prioritizes client needs and aims to create impactful community spaces that enhance people's lives. Their experienced team, boasting over 200 years of combined experience, strives to deliver exceptional results while mentoring the next generation of designers. By designing innovative structures, they aim to leave a lasting legacy for future generations.",true
dragonforce,leak_post,0a63d947-b905-49c3-8877-0b20d7f22c4b,KraftKisarna,kraftkisarna.se,,"Fågelsångsvägen 22, 186 42 Vallentuna",107123567648,99.77,true,,2025-04-14T15:19:20.739208+00:00,2025-10-17T09:54:02.470862+00:00,2025-10-17T18:54:02.470862+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=0a63d947-b905-49c3-8877-0b20d7f22c4b,"We at KraftKisarna mainly carry out electrical control and fire alarm installations, and maintain railways and train stations around Sweden.

We also carry out complete electrical installations in infrastructure, lighting and power in track and track-related environments, associated peripheral areas such as walking – cycle paths and welcoming green areas. Also bridge, tunnel and platform work.

Our staff has good experience and is specially trained to work safely on track and track environments. Despite our young age as a company, we have been able to carry out a large number of projects in the field of railways throughout Sweden. Our primary end customers are the Swedish Transport Administration, municipalities and industries.",true
dragonforce,leak_post,3298eaf0-94e0-478a-945f-696e5f8eceb1,Ossman Consultants Limited,ossman.co.uk,,591 London Road Cheam Sutton SM3 9AG  0208 330 7711 info@ossman.co.uk www.ossman.co.uk,105705552578,98.45,true,,2025-04-12T18:37:55.192265+00:00,2025-10-17T09:54:02.470897+00:00,2025-10-17T18:54:02.470897+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=3298eaf0-94e0-478a-945f-696e5f8eceb1,"Ossman Consultants Limited is one of London's leading accountancy firms. We are an established company with over 20 years experience in the industry. We are based in Kew Gardens and have clients from a much wider area. We provide our services to all kinds of businesses, fromstart-ups and small companies through to medium and large enterprises.

With our experience, we help your business grow and face the challenges with you, as well as developing it into a successful operation.

At Ossman Consultants Limited we are committed to providing you with a service tailored to your individual needs. We keep track of all the essentials for you, and we provide effective, innovative advice on how to add value to your personal, business or family finance.

We believe in growth through excellent, efficient service. We build relationships by empowering ourselves to give you confidence. We focus on you to exceed expectations.",true
dragonforce,leak_post,df7682c7-edcf-4067-9ace-eff479755b98,Harris Steel,www.harrissteelco.com,,"1223 S 55th Ct, Cicero, Illinois, 60804, United States",62238991022,57.96,true,,2025-04-09T20:53:25.708952+00:00,2025-10-17T09:54:02.470929+00:00,2025-10-17T18:54:02.470929+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=df7682c7-edcf-4067-9ace-eff479755b98,"Harris Steel Company is a steel slitting and processing manufacturer that has been operating since 1950, focusing on building long-term relationships with customers and suppliers. The company emphasizes the importance of competing in the market and continuously improving its knowledge of products and capabilities. Harris Steel is dedicated to maintaining a reputation for consistent performance aligned with its business philosophies. The company aims to elevate standards through ongoing improvement at both individual and company levels.",true
dragonforce,leak_post,7a64ab1f-81f9-4946-b694-61fd87b6c560,Service Trade SpA,stitaly.it,,"Via Larga 15, Milano, Lombardy, 20122, Italy",96498414789,89.87,true,,2025-04-09T15:19:02.865596+00:00,2025-10-17T09:54:02.470960+00:00,2025-10-17T18:54:02.470960+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=7a64ab1f-81f9-4946-b694-61fd87b6c560,"Service Trade SpA is a company that operates in the Consumer Electronics & Computers Retail industry. It employs 50to99 people and has 5Mto10M of revenue. The company is headquartered in Milano, Lombardy, Italy.",true
dragonforce,leak_post,b74f165d-5701-4c03-a9b4-490e69e0591a,Miller & Caggiano,millercaggiano.com,,"1 Old Country Rd Ste 265, Carle Place, New York, United States",110194975695,102.63,true,,2025-04-09T14:37:57.920079+00:00,2025-10-17T09:54:02.470989+00:00,2025-10-17T18:54:02.470989+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=b74f165d-5701-4c03-a9b4-490e69e0591a,"Miller Caggiano & Kaplan, LLP. is a law firm that was created out of a deep-rooted desire to assist the injured and disabled worker with the sometimes frustrating legal process associated with disability claims. Before embarking on their legal careers, the partners at Miller Caggiano & Kaplan had vast experience with organized labor. This experience included working within labor unions such as the Sheet Metal Workers International Association Local 137 and the Communication Workers of America Local 1104. In fact, Greg Caggiano was a shop steward with Local 1104 for many years and brings this experience in working towards protecting the rights of injured workers and their families. The attorneys at Miller Caggiano & Kaplan, LLP. have dedicated their entire legal careers to advocating for the injured and disabled.",true
dragonforce,leak_post,d051a873-45a4-4099-9e5f-4f8e5f1ac1ad,Coulter & Tateoka,dac-law.com,,"11576 S State St Ste 503, Draper, Utah, 84020, United States",111062596983,103.44,true,,2025-04-07T16:37:06.851590+00:00,2025-10-17T09:54:02.471017+00:00,2025-10-17T18:54:02.471017+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=d051a873-45a4-4099-9e5f-4f8e5f1ac1ad,"Coulter Tateoka Attorneys At Law is a law firm based in Draper, Utah, specializing in Business and Real Estate law. They offer a wide range of legal services to individuals and small businesses across Utah and the West, including estate planning and personal injury assistance. The firm is dedicated to providing personalized service to meet the legal needs of their clients and to assist in both preventive and dispute resolution strategies. With a focus on cost-effective solutions, their experienced attorneys aim to achieve the best outcomes for their clients.",true
dragonforce,leak_post,10142b98-67a7-4d87-bdb4-341c445d18b3,Precision Textiles,www.precisiontextiles-usa.com,,"200 Maltese Dr, Totowa, New Jersey, 07512, United Sates",510392370072,475.34,true,,2025-04-07T16:31:36.048738+00:00,2025-10-17T09:54:02.471044+00:00,2025-10-17T18:54:02.471044+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=10142b98-67a7-4d87-bdb4-341c445d18b3,"Founded in 1987, Totowa, New Jersey-based Precision Textiles is a global supplier of coated fabrics, nonwovens and laminates for companies in the mattress, home furnishings, automotive and health care industries, as well as military apparel. With a specialized emphasis on flame retardant compliant materials designed for use in mattresses and sleep products, the company manufactures its family of products at its 250,000-square-foot headquarters that includes a state-of-the-art laboratory, factory and warehouse. The company also holds four additional warehouses strategically located in the U.S., as well as a warehouse in Asia.",true
dragonforce,leak_post,08cbb8f1-7f20-41d4-9723-3df3fbdf2caf,Texla Energy Management,www.texlaenergy.com,,"1100 Louisiana St Ste 4700, Houston, Texas, 770.",10356168182,9.64,true,,2025-04-04T21:01:07.044956+00:00,2025-10-17T09:54:02.471071+00:00,2025-10-17T18:54:02.471071+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=08cbb8f1-7f20-41d4-9723-3df3fbdf2caf,"Texla Energy Management, Inc. is a privately-held energy marketing company based out of Houston, Texas",true
dragonforce,leak_post,078042f8-10cf-4064-98b5-838d5f42301f,IACC Holdings,iacc.holdings,,"Plot (45b) 4th Floor, North 90 Street, 5th Settlement, New Cairo, Egypt, 11835",29797861231,27.75,true,,2025-04-04T20:56:07.395292+00:00,2025-10-17T09:54:02.471098+00:00,2025-10-17T18:54:02.471098+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=078042f8-10cf-4064-98b5-838d5f42301f,"IACC Holdings is a privately owned investment company with a focus on shipping and logistics. Our origins trace back to 1979, when industry pioneer Mostafa El Ahwal founded International Associated Cargo Carrier (IACC). Decades of being at the forefront of the Egyptian and regional markets, has poised IACC Holdings to take a leadership role in investing in, and developing the regional and global supply chain.",true
dragonforce,leak_post,c87cc477-9ded-44db-898a-f68ff3a42713,Condista,www.condista.com,,"2105 NW 102nd Ave Ste 3, Miami, Florida, 33172, United States",199195764034,185.52,true,,2025-04-03T10:47:39.122863+00:00,2025-10-17T09:54:02.471124+00:00,2025-10-17T18:54:02.471124+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=c87cc477-9ded-44db-898a-f68ff3a42713,"Condista specializes in Spanish language pay TV and caters to the U.S. Hispanic and Latin American markets. They offer a diverse portfolio that includes traditional TV channels, fast channels, SVOD platforms, and extensive ad sales services aimed at maximizing ROI. The company represents nearly 30 TV stations from Latin America and Europe, targeting the expanding Hispanic community in the U.S. Additionally, Condista provides media services through Condista Labs, supporting global content providers to enhance their distribution.",true
dragonforce,leak_post,8d18c198-7943-4296-9340-7b29d674fb09,Altara,altara.com,,"3430 American River Drive, Suite 200 Sacramento, CA 95864 US Contact:  Gregory Kaeser (877) 374-4377 x3712",106481077730,99.17,true,,2025-04-01T20:01:24.548945+00:00,2025-10-17T09:54:02.471147+00:00,2025-10-17T18:54:02.471147+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=8d18c198-7943-4296-9340-7b29d674fb09,Altara is a global Microsoft Dynamics Gold Certified partner recognized for providing outstanding ERP & CRM implementations and Microsoft expertise. Our relentless pursuit of customer satisfaction and ability to implement customer specific solutions backed with unparalleled support places us in the top Microsoft Dynamics partners worldwide. What makes Altara a leading Microsoft® Dynamics  provider also makes us a valuable partner in furthering the success of our clients’ businesses.,true
dragonforce,leak_post,bdac5791-13f7-4292-95b1-86939129e8fe,National Electronic Transit (N.E.T),net-move.com,,"230 Clay Ave, Lyndhurst, NJ 07071, USA +1 201-939-6500",84595432224,78.79,true,,2025-04-01T19:55:32.144277+00:00,2025-10-17T09:54:02.471173+00:00,2025-10-17T18:54:02.471173+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=bdac5791-13f7-4292-95b1-86939129e8fe,"Located in Lyndhurst, NJ, National Electronic Transit (N.E.T) specializes in high-value specialized delivery and print production logistics",true
dragonforce,leak_post,dce64b94-35eb-4556-8953-a02f816ec76e,Dermatology Solutions,www.dermatologysolutions.com,,"14071 Metropolis Ave, Fort Myers, Florida, 3391 United States",84157597533,78.38,true,,2025-03-31T14:31:01.758677+00:00,2025-10-17T09:54:02.471195+00:00,2025-10-17T18:54:02.471195+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=dce64b94-35eb-4556-8953-a02f816ec76e,"At Dermatology Solutions, we provide the highest quality dermatology care, aesthetic and cosmetic dermatology, and now Mohs surgery to the community of Fort Myers, Florida and surrounding areas. Our office specializes in skin care to help you attain healthy and beautiful skin. Whether you are seeking medical care for a problematic skin condition or you simply want to preserve and enhance your skin's youthful glow, our team of medical professionals is committed to providing you with exceptional care for your skin care needs",true
dragonforce,leak_post,437fcffe-3a59-475c-9266-f43e7422973b,Industrial Dynamics,industrialdynamics.com,,"405 Gordon Dr, Exton, Pennsylvania, 19341, United States",62108172274,57.84,true,,2025-03-31T04:15:34.329691+00:00,2025-10-17T09:54:02.471221+00:00,2025-10-17T18:54:02.471221+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=437fcffe-3a59-475c-9266-f43e7422973b,"Industrial Dynamics Co specializes in flow measurement and management products, offering liquid flowmeters, totalizers, valves, filters, and customized systems for various industrial applications. With over 40 years of experience, the company serves a wide range of sectors including chemical, food and beverage, and pharmaceuticals. They provide not only products but also application assistance and control systems tailored to meet specific customer needs. Industrial Dynamics Co represents multiple leading manufacturers, ensuring a comprehensive inventory and repair support.",true
dragonforce,leak_post,1d42c65c-a4f8-4282-8f66-eb107cc99767,Talley Metal Fabrication,jtalleycorp.com,,"989 W 7th St, San Jacinto, California, 92582, United States",36795250654,34.27,true,,2025-03-31T03:56:32.510608+00:00,2025-10-17T09:54:02.471243+00:00,2025-10-17T18:54:02.471243+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=1d42c65c-a4f8-4282-8f66-eb107cc99767,"Talley Metal Fabrication, located in Southern California, specializes in high-quality structural steel, ornamental iron, electric gates, and custom metal fabrication. Since 1962, the company has been a leader in iron fabrication, providing premier craftsmanship and reliable results. Their offerings include customizable electric gates and a strong commitment to quality in ornamental iron products. Talley Metal Fabrication serves clients looking for high-quality metal solutions in various industries.",true
dragonforce,leak_post,37322c2a-bdec-49a0-b56e-3cd2d2884f63,Atlanta Plastic & Reconstructive Specialists,atlplasticsurgeon.com,,"5673 Peachtree Dunwoody Rd Ste 870, Atlanta, Georgia, United States",89579818566,83.43,true,,2025-03-31T03:45:57.190361+00:00,2025-10-17T09:54:04.867463+00:00,2025-10-17T18:54:04.867463+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=37322c2a-bdec-49a0-b56e-3cd2d2884f63,"Atlanta Plastic & Reconstructive Specialists offers a team of board-certified plastic surgeons to serve you. All of our doctors have years of education and experience! In case that wasn't enough, Atlanta Plastic & Reconstructive Specialists offers the only triple board-certified plastic surgeon in the United States. You are a person, not a procedure! At Atlanta Plastic & Reconstructive Specialists, the doctors take the time to get to know the clients and fully understand their goals for cosmetic surgery. A person's happiness comes first, that is why you'll never be rushed through haphazardly at Atlanta Plastic & Reconstructive Specialists. Atlanta Plastic & Reconstructive Specialists is dedicated to safety. They use only the finest materials and modern techniques to ensure you the highest quality as well as top-notch safety. To ensure further safety for their clients, Atlanta Plastic & Reconstructive Specialists office is located in the medical office building of St. Joseph's Hospital",true
dragonforce,leak_post,c54d3491-9047-448a-b6bc-348694e74e35,Phil Smith Automotive Group,www.philsmithauto.com,,"4250 N Federal Hwy, Lighthouse Point, Florida, United States",384859051476,358.43,true,,2025-03-29T11:27:30.102502+00:00,2025-10-17T09:54:04.867514+00:00,2025-10-17T18:54:04.867514+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=c54d3491-9047-448a-b6bc-348694e74e35,"Phil Smith Automotive Group, headquartered in Lighthouse Point, Florida, is a dealership that sells and services Acura, Kia, Dodge, Jeep, Subaru, Chevrolet, Chrysler, Toyota, Mercedes-Benz, Ford, Lincoln, Hyundai, Nissan, and Ram vehicles.",true
dragonforce,leak_post,71f21939-be4e-4593-a516-3e2fbcc7851d,architekturbuero-heller.de,architekturbuero-heller.de,,Am Stadthafen 16  17235 Neustrelitz  Tel: 03981-23 85 75  Fax: 03981-238577,103373942641,96.27,true,,2025-03-22T20:02:32.263381+00:00,2025-10-17T09:54:04.867551+00:00,2025-10-17T18:54:04.867551+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=71f21939-be4e-4593-a516-3e2fbcc7851d,"Our buildings differ not only in their appearance or location, but above all in the individual needs and ideas of our clients.
In order to meet the high standards of this maxim, it is not just a matter of combining current forms or reflecting a trendy style. We do not pick up on fads, but design buildings that reflect the individuality of their users and enhance their quality of life on a daily basis.",true
dragonforce,leak_post,7ed871f8-ec9a-459a-8712-8d9ccded941a,Colemanmaterials,www.colemanmaterials.com,,"3702 W Dora Ave, Wichita, Kansas, 67213, United States",144875608284,134.93,true,,2025-03-20T18:57:46.108426+00:00,2025-10-17T09:54:04.867580+00:00,2025-10-17T18:54:04.867580+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=7ed871f8-ec9a-459a-8712-8d9ccded941a,"Coleman Materials is a concrete materials supplier that aims to redefine the expectations of contractors regarding such suppliers. They offer a wide range of products, including rebar, masonry, thermal moisture, and construction products. Their commitment to hard work and fast delivery helps ensure they meet every promise made to their clients. They primarily serve contractors in the construction industry, providing innovative solutions and reliable materials",true
dragonforce,leak_post,f94b5aaf-fd88-4f58-b3ba-d3c630ed0a7c,Kleen-Pak Products,kleen-pak.com,,"2 Loyang Ln, #04-03 Loyang Industrial Estate 508913, Singapore",215960143268,201.13,true,,2025-03-15T16:19:54.120662+00:00,2025-10-17T09:54:04.867607+00:00,2025-10-17T18:54:04.867607+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=f94b5aaf-fd88-4f58-b3ba-d3c630ed0a7c,"Started in 2003, Kleen-Pak Products Pte Ltd is a leading supplier in Southeast Asia through the design, testing, manufacturing, marketing and distribution of premium quality branded and private-label hygienic products such as wet wipes, pre-moistened beauty mask sheets, sachet products and wiper sheets. We have a very large portfolio of hygienic products from housebrands to private-labels & contract packaging across a wide variety of applications. Our operations & manufacturing facility in Singapore is ISO9001:2008 certified by SGS International and cosmetic GMP certified by the Health Sciences Authority of the Ministry of Health. Kleen-Pak is constantly developing innovative hygienic products for new applications for our housebrands and private-label customers. Our housebrands are available in different categories through NUFRESH and BELLO in personal care, MYGENIE and CHAMPS in baby care, KLEEN-UP in home care and BEST FRIENDS in pet care.",true
dragonforce,leak_post,b8b8bdf9-6448-494c-bf0a-9d3d625cf252,Steel Dynamics UK,steel-dynamics.co.uk,,"Walker Industrial Estate, Unit 8 Walker Rd, Guide, Blackburn BB1 2QE, United Kingdom",175171155045,163.14,true,,2025-03-05T22:54:30.333662+00:00,2025-10-17T09:54:04.867634+00:00,2025-10-17T18:54:04.867634+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=b8b8bdf9-6448-494c-bf0a-9d3d625cf252,"Steel Dynamics are one of the leading steel stockholders and Processors in the UK. Offering a wide range of stainless steel in a variety of grades our customer base ranges from Nuclear and Architectural to the Oil & Gas, food and processing and Petrochemical Industries. With our experience it's no surprise why many blue chip companies UK and worldwide trust Steel Dynamics to satisfy their requirements in every respect. The central goal of our company vision is to be world class in the eyes of our customers. With a multi-million pound investment strategy in the latest processing technology we are at the forefront of both technological advances as well as having an enviable reputation for delivering bespoke materials packages on time in full. At Steel Dynamics we don't just sell steel we sell service. Our average lead time is 3-4 days and we are 98%+ on time. Significant investments in inventory and a very flexible supply chain allow us to react to spikes in demand.",true
dragonforce,leak_post,80635c8d-aacd-4222-a7a0-e86dd0f301c8,Cotswold Fayre,cotswold-fayre.co.uk,,"22 High St, Reading, Berkshire, RG7 5AW, United Kingdom",157345848434,146.54,true,,2025-03-05T22:44:24.115634+00:00,2025-10-17T09:54:04.867661+00:00,2025-10-17T18:54:04.867661+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=80635c8d-aacd-4222-a7a0-e86dd0f301c8,"Cotswold Fayre was started by Paul Hargreaves in the Early Nineties originally as the wholesale distribution arm of a number of small Cotswold based companies. With the tremendous growth of interest in high quality products that are not available in the multiples during this time, Cotswold Fayre has grown and developed considerably. Cotswold Fayre now supply over 700 customers now and has over 80 suppliers. These suppliers are all speciality producers mainly from the UK, but now some are from as far away as New Zealand and South Africa. NOTE: To view our product range and make an order you need to become a registered customer",true
dragonforce,leak_post,e9a82c5d-58fa-47f7-826d-5baebe0b70fc,Al Bawani,www.albawani.net,,"Prince Sultan Street, Olaya, Riyadh, Saudi Arabia",7652638259312,7127.07,true,,2025-02-14T12:08:39.370255+00:00,2025-10-17T09:54:04.867688+00:00,2025-10-17T18:54:04.867688+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=e9a82c5d-58fa-47f7-826d-5baebe0b70fc,"Al Bawani, headquartered in Riyadh, Saudi Arabia, is a construction company specializing in housing complexes, industrial & commercial buildings, hospitals, educational institutions, and more",true
dragonforce,leak_post,dd3fba24-8aca-4b9d-b33e-7d2f37157dc0,O&S Associates,oandsassociates.com,,"145 Main St, Hackensack, New Jersey, 07601",416872618588,388.24,true,,2025-02-04T10:10:52.241938+00:00,2025-10-17T09:54:04.867715+00:00,2025-10-17T18:54:04.867715+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=dd3fba24-8aca-4b9d-b33e-7d2f37157dc0,"Founded in 1996, O&S Associates is a national full service multi-disciplined Architectural, Engineering and Planning firm. The firm is headquartered in Hackensack, New Jersey.",true
dragonforce,leak_post,77df47b6-0f23-4d58-a211-88782a004ea1,Accelerator,accelerator.no,,"81 Lahaugmoveien, Skjetten, Akershus, 2013",1070576116,1.00,true,,2025-02-04T04:45:22.730091+00:00,2025-10-17T09:54:04.867767+00:00,2025-10-17T18:54:04.867767+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=77df47b6-0f23-4d58-a211-88782a004ea1,"Accelerator AS is a 100% Norwegian, owner-lead logistics provider with broad competence in the field of Third Party Logistics (3PL).",true
dragonforce,leak_post,d82fcc09-b431-4b68-adbd-a38f0a6d0059,Land and Lakes,land-and-lakes.com,,"123 N Northwest Hwy Fl 2, Park Ridge",384771991,0.36,true,,2025-01-30T19:51:59.233223+00:00,2025-10-17T09:54:04.867796+00:00,2025-10-17T18:54:04.867796+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=d82fcc09-b431-4b68-adbd-a38f0a6d0059,"Land and Lakes Company has been providing excavation services since our inception in 1966. During the past 41 years, we have moved hundreds of millions of cubic yards of earth while completing both construction projects and environmental projects.",true
dragonforce,leak_post,7835f4f8-eb93-48ce-b2e3-cdeda6690cb6,Angotti & Reilly,angotti-reilly.com,,"2200 Jerrold Ave Ste E, San Francisco",3925699550,3.66,true,,2025-01-30T19:47:27.723240+00:00,2025-10-17T09:54:04.867824+00:00,2025-10-17T18:54:04.867824+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=7835f4f8-eb93-48ce-b2e3-cdeda6690cb6,"Angotti & Reilly, Inc brings a service-first approach, competitive pricing, and over 35 years of successful experience in building and engineering to every project we undertake. We offer a variety of construction, construction management and development services on projects up to $25 million in budget.",true
dragonforce,leak_post,cb0b1dba-8b83-47be-9bf7-b5363d11fbb8,Farrar Corporation,farrarusa.com,,"301 Levee Drive Manhattan, KS 66502",74975286113,69.83,true,,2025-01-30T19:12:36.008275+00:00,2025-10-17T09:54:07.233871+00:00,2025-10-17T18:54:07.233871+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=cb0b1dba-8b83-47be-9bf7-b5363d11fbb8,"Farrar Corporation is a leading supplier of ductile iron castings and quality machined components. With over 90 years of quality American manufacturing behind us, we deliver innovative ISO-certified results in pattern design, heat treating, CNC machining and assembly services.",true
